Amount,Hour,PreviousTransactions,International,NewDevice,HighRiskCountry,Fraud
1157.88,23,37,1,0,1,1
4206.59,9,37,0,1,0,0
13072.12,22,14,0,0,0,0
1941.8,13,33,0,0,0,0
10802.74,18,8,1,1,1,1
12510.18,17,30,0,0,0,0
13603.63,7,5,0,1,1,1
5693.34,18,7,1,0,1,1
4361.99,18,14,1,1,0,0
5123.94,23,15,1,1,1,1
2483.05,12,20,0,0,1,0
14209.94,21,30,0,0,0,0
3364.67,8,23,0,1,1,1
4219.89,7,29,1,1,0,1
9663.68,3,31,0,0,1,1
5373.1,3,36,1,0,1,1
6211.24,6,5,1,1,0,1
10649.7,1,23,1,0,0,1
6619.3,4,1,0,1,0,0
1133.14,7,4,1,0,0,0
351.76,6,1,1,0,1,1
8322.28,2,30,0,0,0,0
7446.14,18,13,0,0,0,0
2113.11,7,0,1,0,1,1
12943.92,10,6,1,1,1,1
11851.74,20,2,0,1,0,0
11414.54,17,4,0,0,1,1
2103.54,8,19,0,1,0,0
7949.41,14,13,1,1,1,1
8010.72,21,4,0,1,0,0
14818.33,0,12,1,0,1,1
11026.95,1,9,1,0,0,1
4173.19,16,19,1,0,1,1
14876.21,11,0,0,1,0,1
5379.67,3,40,1,1,0,1
4591.61,4,11,1,0,0,0
9692.28,1,23,1,0,0,1
12820.22,22,10,1,0,1,1
8041.19,15,37,0,0,0,0
13276.34,8,40,0,0,0,0
478.21,3,30,0,0,0,0
13061.84,13,1,0,1,0,0
6740.56,9,37,0,1,1,1
5053.9,8,18,1,1,0,1
5106.19,10,18,0,0,1,0
9831.92,7,16,1,0,1,1
8481.52,18,27,0,0,0,0
2152.26,20,20,0,1,0,0
8151.11,21,38,0,1,1,1
12357.9,21,14,0,0,0,0
8729.25,22,5,1,0,0,0
7689.68,14,21,1,0,1,1
5349.3,22,23,1,1,1,1
9114.96,16,28,0,0,1,1
3556.99,17,2,0,0,1,0
10039.21,21,28,0,1,1,1
13620.34,1,4,1,1,1,1
3283.93,19,29,0,1,1,1
8640.84,14,19,0,0,0,0
14254.76,17,31,0,1,0,0
8618.95,9,39,0,1,1,1
6594.58,10,5,0,0,0,0
5247.58,22,40,1,0,0,0
6151.85,8,34,1,1,1,1
14989.95,14,35,1,1,1,1
10774.79,16,30,0,0,1,1
10266.3,6,7,0,1,0,0
4221.96,18,23,1,1,0,0
4344.63,19,29,1,0,0,0
8772.22,6,19,0,1,0,0
6667.94,18,19,0,1,1,1
56.06,9,6,0,1,1,1
7966.13,16,25,1,0,0,0
5843.54,22,33,1,1,1,1
5670.57,10,6,0,1,0,0
476.13,21,27,1,1,0,0
7864.64,11,21,1,0,0,0
4496.02,23,10,1,1,0,0
3314.86,0,3,0,1,1,1
1920.75,19,7,0,1,1,1
6554.97,7,23,0,1,1,1
14661.76,5,2,0,1,1,1
12565.7,3,21,0,0,1,1
3862.24,22,32,0,1,0,0
10060.91,22,33,0,0,1,1
10534.78,5,38,0,1,1,1
7067.39,19,19,0,0,0,0
9834.39,7,26,1,0,1,1
13054.81,0,19,1,1,0,1
3295.7,2,4,1,0,0,0
11809.19,15,10,0,1,0,0
4064.89,7,3,1,0,0,0
3152.03,6,13,0,1,1,1
3177.7,21,5,1,0,1,1
13415.25,8,16,1,0,0,0
224.85,19,36,0,0,0,0
12005.25,14,3,1,1,0,1
13772.13,2,13,0,0,0,0
12566.15,4,23,1,1,0,1
5880.94,14,29,0,0,0,0
4603.57,1,3,1,1,1,1
11329.93,4,5,0,1,0,1
2922.27,4,14,0,0,0,0
11444.85,16,6,0,1,0,1
9206.17,16,16,1,0,1,1
14778.86,12,24,1,0,0,0
4989.91,5,13,1,1,1,1
1560.45,23,9,0,1,0,0
13372.29,4,4,1,0,1,1
14401.24,19,17,0,0,0,0
8258.19,12,13,0,0,1,1
13380.55,16,19,0,0,1,1
7954.08,8,9,0,1,1,1
9622.43,20,35,1,1,0,1
5205.34,13,10,0,1,1,1
10787.88,12,10,0,1,0,0
3709.76,19,15,0,0,1,0
5897.23,15,32,0,1,0,0
784.41,6,35,1,1,0,0
258.39,5,18,1,1,1,1
12450.57,8,22,0,0,0,0
8047.63,22,6,0,1,0,0
11659.81,23,37,1,1,1,1
5003.67,0,25,0,1,1,1
10430.84,2,23,0,1,0,1
9608.94,12,31,0,0,1,1
4688.41,4,35,0,1,0,0
13347.79,11,12,1,0,0,0
8725.6,9,6,0,1,1,1
3787.62,3,25,0,0,0,0
8769.31,4,16,1,0,1,1
9024.57,1,38,0,1,0,1
3110.56,19,1,0,0,1,0
2806.0,14,29,1,1,0,0
14833.53,8,28,1,1,0,1
4121.29,3,5,0,1,0,0
7749.58,19,27,0,1,0,0
9838.9,13,4,0,1,0,0
8556.92,2,24,0,0,1,1
9418.04,4,23,1,1,0,1
4388.09,15,40,1,1,0,0
7466.22,0,34,0,0,0,0
7237.85,10,3,1,0,1,1
2187.26,19,11,1,1,0,0
8807.78,1,22,1,0,0,1
2261.78,19,39,1,0,1,1
3919.11,1,29,1,1,1,1
12072.05,15,1,0,1,0,0
11448.14,3,31,0,1,1,1
7807.63,2,7,0,0,0,0
9179.76,21,20,1,1,1,1
10500.82,13,11,0,1,1,1
9419.68,0,6,0,1,1,1
12262.59,10,21,0,1,1,1
8614.24,15,32,1,0,0,1
11803.12,2,5,0,0,1,1
3209.6,1,29,0,0,1,0
9294.0,5,7,1,1,0,1
14273.76,18,24,1,1,1,1
6422.11,15,39,1,0,1,1
5738.59,20,24,0,0,0,0
9107.21,14,15,1,1,1,1
1002.52,20,30,0,1,1,1
10503.45,15,19,0,0,1,1
2945.84,6,16,0,0,1,0
3495.61,23,15,1,0,1,1
5770.92,8,32,1,1,0,1
6816.51,7,5,1,1,1,1
3178.77,20,17,1,0,1,1
11922.01,9,19,0,0,1,1
7392.16,8,38,1,0,0,0
9255.73,17,21,1,0,1,1
10937.09,18,21,1,1,1,1
9540.74,4,27,0,0,0,0
11567.82,6,14,1,0,1,1
9106.52,15,35,0,1,1,1
13832.48,11,12,0,0,0,0
12978.54,4,15,1,0,1,1
5291.42,17,27,0,0,1,0
13391.31,9,36,1,0,0,1
7227.18,15,37,1,1,1,1
3706.02,19,12,0,1,0,0
156.31,23,22,0,1,1,1
8782.81,9,31,1,0,1,1
3746.48,12,21,1,1,0,0
8469.6,13,11,1,0,1,1
10508.36,3,32,0,0,1,1
1105.53,11,29,0,1,1,1
6035.65,16,12,0,1,1,1
14540.7,17,35,0,0,0,0
7335.8,15,14,1,1,0,1
2582.91,22,31,0,0,1,0
14638.51,17,24,0,1,1,1
8677.82,0,3,1,1,0,1
13789.69,19,11,1,1,1,1
9181.14,17,36,0,1,1,1
3292.85,9,7,1,1,1,1
3956.28,16,32,1,0,0,0
6697.79,3,29,0,0,0,0
1121.48,15,21,0,1,1,1
10746.28,12,15,0,0,1,1
13581.62,5,2,1,1,0,1
13813.96,20,19,0,1,0,0
1580.31,18,16,0,1,0,0
10867.21,11,23,1,0,1,1
10187.15,6,10,0,1,1,1
10778.26,21,16,0,1,0,0
1696.62,23,30,0,1,0,0
5369.76,22,23,0,1,0,0
14596.35,1,18,1,1,0,1
4689.73,0,5,0,0,1,0
1081.82,19,20,0,1,1,1
5102.01,15,4,0,1,0,0
10074.42,5,22,1,1,1,1
12744.45,23,38,1,1,0,1
11883.64,23,19,0,0,0,0
9984.96,19,4,0,0,0,0
10303.92,22,25,0,1,1,1
9766.5,8,16,0,1,0,0
6357.18,16,32,1,0,1,1
4528.4,6,7,1,0,1,1
807.61,18,20,0,1,1,1
10688.28,3,8,1,0,1,1
14504.14,21,13,1,0,0,1
310.85,19,16,0,1,1,1
3964.1,11,26,0,0,1,0
11735.15,3,31,1,0,1,1
4482.21,2,27,1,0,0,0
12068.8,23,3,1,0,0,0
279.67,19,38,1,1,0,1
8571.49,15,38,0,1,0,0
7418.3,19,13,1,0,1,1
319.25,16,2,0,1,0,0
4128.5,0,17,0,1,0,0
5918.64,6,24,0,0,0,0
5861.77,18,22,1,1,0,1
1283.64,0,28,1,1,1,1
5300.02,22,14,0,1,1,1
2065.66,22,39,1,1,0,0
1767.98,6,10,1,0,1,1
2707.22,18,16,1,0,0,0
2360.8,2,27,0,1,1,1
10606.61,21,1,0,0,0,0
1552.43,10,11,0,1,0,0
10812.91,13,10,1,1,0,1
10314.07,1,26,0,1,0,1
8981.87,12,32,0,0,1,1
8214.73,18,29,0,1,0,0
541.43,7,29,0,1,0,0
14772.74,21,15,1,1,0,1
13883.21,16,22,1,0,1,1
212.28,13,6,0,1,1,1
6117.12,23,11,0,1,1,1
11766.16,8,14,0,1,0,0
14515.67,8,4,0,1,0,1
11605.34,14,38,1,0,1,1
7096.77,0,26,1,1,0,1
12002.74,0,28,1,0,0,1
13353.68,10,6,0,1,1,1
6965.02,19,32,1,0,0,0
2003.04,6,4,0,1,1,1
14906.59,10,20,1,1,0,1
2673.5,9,13,1,1,1,1
10236.16,1,38,0,1,0,1
3780.28,2,11,1,0,0,0
5929.94,12,21,0,1,0,0
14238.8,3,24,0,1,0,1
9104.11,1,40,0,1,1,1
1909.39,0,3,0,0,1,1
6593.68,6,12,1,1,0,1
14116.41,9,23,1,1,1,1
5530.86,0,33,1,0,0,0
12377.97,22,31,0,1,1,1
6570.51,22,7,0,1,0,0
14657.65,7,3,0,1,1,1
6256.14,2,17,0,0,0,0
12514.09,1,37,0,1,1,1
10488.01,4,11,0,0,0,0
1774.49,12,11,1,1,1,1
2595.49,2,24,0,1,0,0
9495.55,16,23,1,0,0,0
6803.52,20,14,1,1,0,1
9529.44,4,9,1,0,1,1
12667.79,6,7,0,1,0,1
7897.88,14,3,1,1,1,1
7456.54,15,9,1,0,1,1
7186.59,21,15,0,1,1,1
11162.21,15,17,1,1,1,1
11761.09,7,34,0,1,1,1
14.99,15,21,1,0,0,0
6416.3,8,8,0,1,0,0
14703.43,7,25,0,1,0,0
4464.45,11,3,0,0,0,0
5175.23,2,19,0,0,0,0
12046.92,13,32,1,0,0,0
13019.96,16,3,1,1,1,1
7025.84,4,20,0,0,0,0
2446.24,1,28,0,0,0,0
9622.75,18,32,0,1,0,1
14938.85,16,4,0,0,1,1
1640.22,2,2,0,1,0,0
5163.71,4,8,0,1,1,1
9107.94,4,7,0,0,1,1
249.17,2,18,1,1,1,1
3413.96,10,12,1,0,0,0
652.87,12,22,1,0,1,1
451.07,22,18,1,1,1,1
3578.43,8,25,1,1,1,1
6998.69,16,1,0,1,1,1
60.01,11,22,0,1,1,1
10470.38,12,1,0,1,1,1
14244.51,12,23,1,1,0,1
4634.12,12,36,1,0,1,1
1328.6,2,9,0,0,0,0
131.36,5,6,0,1,1,1
14494.54,18,15,1,1,0,1
10957.63,19,28,1,0,1,1
14521.59,16,40,1,0,0,0
9020.43,17,32,0,1,0,0
12026.57,10,34,0,1,0,1
1481.93,13,40,0,1,1,1
6111.02,2,16,1,0,0,0
7999.75,5,3,1,0,1,1
6329.65,6,0,0,0,1,1
1640.14,11,6,0,0,1,0
8420.34,13,11,0,0,0,0
14913.68,5,25,1,0,1,1
13443.68,22,6,0,0,1,1
7949.66,19,17,0,0,0,0
11452.5,4,7,0,0,1,1
10610.95,1,27,1,1,0,1
2473.15,8,9,0,1,0,0
2495.46,15,24,1,0,1,1
5125.06,11,36,1,0,0,0
9003.57,15,14,0,1,1,1
8949.41,20,22,1,1,1,1
13602.06,2,27,1,1,1,1
2350.41,2,8,1,0,0,0
2218.76,22,2,0,0,1,0
6005.49,21,29,1,1,0,1
9494.15,15,34,1,0,1,1
13650.33,22,26,1,1,1,1
9859.34,8,23,0,1,1,1
7273.16,19,11,0,1,0,0
1005.5,1,8,1,1,0,1
11105.92,6,2,1,1,1,1
4629.21,19,32,1,0,0,0
3158.44,20,18,0,1,1,1
12870.76,19,26,1,1,1,1
10703.08,22,11,1,0,0,0
13453.75,14,20,1,1,0,1
6322.51,4,33,0,1,0,1
801.68,0,15,1,0,1,1
12366.82,4,13,0,0,1,1
7415.81,2,26,1,0,1,1
667.18,13,37,1,0,1,1
6923.17,10,20,1,1,0,1
4060.48,5,7,1,1,0,0
12709.44,14,13,1,0,1,1
5657.86,9,22,1,1,1,1
12818.72,10,6,0,1,0,0
1240.23,14,1,1,1,1,1
14472.48,21,32,0,1,0,1
13480.88,6,7,1,1,0,1
5854.83,22,3,1,0,1,1
8932.72,6,37,0,1,1,1
6257.98,15,27,0,1,0,0
637.32,23,35,1,1,0,1
11161.15,10,2,1,1,1,1
3938.07,19,24,1,1,0,0
4037.2,8,23,0,1,1,1
10742.64,2,14,1,1,0,1
6977.33,12,26,1,1,0,1
13295.96,23,39,1,1,1,1
12586.3,8,7,0,1,1,1
14756.63,14,9,1,0,1,1
5924.71,14,35,0,1,1,1
4510.48,22,16,0,0,0,0
5417.78,14,33,0,1,0,0
10679.29,10,1,0,0,0,0
871.62,9,5,1,1,0,0
13162.3,11,15,0,0,0,0
4590.38,2,11,1,1,1,1
4528.5,8,24,1,1,1,1
14518.04,4,2,0,1,0,1
8276.72,20,38,1,1,0,1
5408.3,7,30,1,0,0,0
4994.2,20,1,0,0,0,0
14998.96,23,37,1,0,1,1
4218.91,10,32,0,1,0,0
10284.66,7,18,1,1,0,1
5211.76,5,17,0,1,1,1
8403.55,14,36,0,0,0,0
11069.25,22,11,0,1,1,1
6233.32,4,29,1,0,0,0
13717.31,11,27,1,1,0,1
9949.03,2,36,1,0,1,1
286.77,8,8,1,1,1,1
2819.9,18,38,0,1,0,0
11200.46,3,23,0,0,1,1
14880.95,21,6,1,1,1,1
7705.78,22,24,0,0,0,0
2471.78,1,6,0,1,0,0
10559.36,3,20,1,0,1,1
10625.07,10,13,0,1,0,1
6119.77,23,24,0,0,1,0
10876.39,10,8,0,1,1,1
3137.57,17,1,0,1,0,0
2514.41,1,27,0,0,1,1
13293.56,13,0,0,1,0,1
12334.86,12,33,1,1,1,1
347.32,5,31,1,0,0,0
5341.72,22,9,1,1,0,1
835.2,3,2,1,1,0,1
1453.95,22,9,0,1,1,1
4096.99,12,31,0,1,1,1
2198.04,14,11,0,0,0,0
8788.91,19,37,1,1,1,1
10585.53,20,25,0,1,1,1
11340.51,14,35,0,1,1,1
10129.03,6,33,0,1,0,0
7238.04,19,20,0,1,1,1
3072.25,18,16,0,0,1,0
5338.78,23,25,0,1,0,0
7987.67,1,38,1,1,1,1
4170.01,22,3,0,0,1,0
12410.27,10,37,1,0,0,1
3719.56,19,40,0,1,0,0
2146.33,2,38,0,1,0,0
10090.62,14,35,0,1,0,0
287.45,20,1,1,0,0,0
8993.82,21,11,0,0,1,1
13983.42,4,30,1,1,1,1
98.38,19,10,0,1,0,0
12169.8,18,11,1,1,1,1
6550.12,13,15,1,1,1,1
12075.99,5,35,0,1,1,1
7664.79,14,34,0,1,1,1
4304.61,11,28,0,0,0,0
14304.66,20,2,0,0,0,0
6038.46,5,35,0,0,0,0
12861.49,19,10,1,0,1,1
10280.24,0,25,1,1,1,1
497.16,12,9,0,0,1,0
2774.76,9,8,1,1,1,1
1942.54,14,40,0,0,1,0
501.93,21,36,0,1,0,0
1578.73,9,4,0,0,0,0
9526.34,18,33,1,1,1,1
10421.75,20,37,0,1,0,0
2103.71,1,20,0,1,1,1
11686.71,15,23,0,0,1,1
159.69,13,35,0,1,1,1
12574.28,16,12,1,1,0,1
13938.69,10,40,1,0,1,1
4821.01,16,31,1,1,0,0
9481.43,12,5,0,0,1,1
13832.19,0,8,0,0,1,1
12572.35,14,0,0,1,0,1
12025.11,10,11,0,0,1,1
14097.95,1,23,1,1,0,1
4641.11,20,15,0,0,0,0
10042.08,10,19,0,0,1,1
10548.87,8,10,0,1,0,0
74.57,19,10,1,1,0,1
9621.19,6,20,0,1,0,0
6160.18,6,4,0,0,1,0
8465.17,22,19,1,1,1,1
13221.55,22,33,1,1,0,1
10670.82,18,28,1,1,0,1
14025.02,0,26,1,1,1,1
9836.0,3,1,1,0,1,1
8378.69,17,29,0,1,0,0
1301.52,14,5,1,0,0,0
8671.09,9,34,0,1,1,1
9667.02,12,1,1,0,1,1
11593.03,6,34,1,1,0,1
13020.1,16,10,0,1,0,0
3449.71,2,35,0,1,0,0
13035.22,13,39,1,0,1,1
13480.37,3,10,1,1,1,1
2068.14,11,10,0,0,0,0
9730.29,21,37,0,0,0,0
10961.86,16,17,0,0,0,0
9059.49,7,1,0,1,1,1
6652.61,1,1,0,1,0,0
10932.44,6,19,1,1,1,1
14005.68,18,17,1,0,1,1
1187.8,13,1,0,0,0,0
1270.3,17,34,0,0,0,0
1867.87,7,31,1,1,0,0
11959.98,1,33,1,1,0,1
8448.06,13,15,0,0,0,0
10582.16,18,0,1,0,0,1
14434.55,23,38,0,0,0,0
14707.37,19,38,1,0,1,1
7886.75,1,3,1,0,0,0
615.92,15,7,1,0,0,0
7257.27,9,35,1,1,1,1
6869.85,11,4,1,1,0,1
10054.36,23,13,1,0,0,1
10357.46,13,28,0,1,0,0
5576.68,20,7,0,1,0,0
5899.32,17,18,1,0,0,0
11441.57,22,40,0,0,0,0
1852.51,17,3,0,0,1,0
6251.9,21,7,0,0,1,0
3479.05,1,28,1,1,1,1
2764.85,8,21,0,1,0,0
1180.75,16,24,1,0,0,0
10096.98,3,6,1,0,0,1
13219.61,5,14,0,1,0,0
12682.52,3,34,0,0,1,1
13692.53,18,20,0,0,0,0
14688.13,13,28,1,1,1,1
10555.85,21,35,1,0,0,1
12845.21,19,20,0,1,0,0
13668.19,9,14,1,0,1,1
6714.05,7,14,0,0,1,0
4063.09,15,22,1,0,0,0
6440.76,9,20,0,1,0,0
1411.97,23,34,1,1,1,1
8340.34,14,23,1,0,1,1
10164.52,23,31,1,1,1,1
12483.31,12,26,0,0,1,1
8760.92,9,0,0,0,0,0
13172.46,20,10,0,1,1,1
7671.99,11,37,1,0,0,0
12183.76,14,21,0,1,1,1
14630.08,7,27,0,0,0,0
10664.67,9,4,1,0,1,1
6720.63,10,19,0,0,1,0
9182.59,4,39,0,0,1,1
12191.78,20,12,1,1,1,1
12211.9,4,11,1,0,1,1
12592.6,22,7,0,0,1,1
11707.54,21,34,1,1,0,1
11495.49,5,23,1,0,1,1
4434.93,12,25,1,0,1,1
3127.42,14,10,0,0,0,0
14943.84,14,29,1,1,1,1
1665.38,0,6,1,0,0,0
8745.15,1,21,1,1,0,1
7873.79,18,19,1,0,0,0
9968.3,3,38,0,1,0,1
12765.14,21,5,1,0,1,1
6900.71,5,19,1,0,1,1
6954.36,17,33,0,1,1,1
11139.08,13,36,0,1,1,1
6571.44,8,36,0,1,1,1
14009.9,0,25,0,1,1,1
6360.32,22,8,0,0,1,1
5163.28,17,4,0,0,1,0
4587.79,9,15,0,0,0,0
10148.74,10,38,1,0,1,1
6432.73,17,10,0,0,0,0
2205.14,4,8,1,0,1,1
2581.84,13,10,0,1,1,1
8376.26,11,13,0,1,0,0
5448.37,1,31,1,0,1,1
13610.83,18,32,0,1,1,1
3336.63,16,9,0,0,0,0
6590.28,21,1,1,1,1,1
5950.08,9,38,0,0,0,0
1713.61,16,33,0,1,1,1
6339.09,4,29,0,0,0,0
4060.93,14,8,0,0,1,0
5172.63,6,34,1,1,1,1
13154.69,18,27,1,1,1,1
4134.29,6,33,1,0,0,0
5935.09,1,1,1,1,1,1
12366.59,19,9,1,0,0,0
810.54,8,9,0,0,1,0
12251.59,9,8,1,1,1,1
2391.51,21,40,1,1,1,1
3156.32,20,31,0,1,1,1
5647.81,12,24,0,1,1,1
6833.0,5,30,0,0,1,0
11280.63,18,15,0,1,1,1
6817.13,21,28,1,0,0,0
2557.05,4,34,1,1,0,1
14730.09,19,0,0,0,1,1
10210.25,2,6,0,1,0,1
642.0,21,40,0,0,1,0
6810.27,15,17,0,0,1,0
9072.86,17,14,0,1,1,1
8748.82,14,30,1,1,1,1
662.65,0,16,0,1,1,1
8559.11,16,2,1,1,0,1
12437.54,2,9,1,0,1,1
7520.87,1,15,0,0,0,0
13210.66,21,32,1,0,0,1
7515.45,15,19,1,1,1,1
11468.33,12,23,0,1,0,0
5443.05,0,6,1,1,1,1
3368.9,7,0,1,0,0,0
600.04,23,11,0,1,0,0
6060.29,23,17,1,1,0,1
3948.25,8,0,0,1,1,1
11934.9,10,21,1,0,1,1
10257.11,8,2,0,0,0,0
6759.08,11,30,1,0,1,1
11907.83,16,0,0,1,0,1
1635.45,11,22,1,0,1,1
9987.1,16,23,0,1,1,1
5835.38,2,7,0,0,1,1
9415.47,14,1,0,1,0,0
12206.34,3,24,1,0,1,1
12789.47,7,27,0,1,0,0
7755.0,11,10,0,0,0,0
6735.79,16,6,1,1,0,1
7280.15,23,32,0,0,1,1
14097.84,6,20,1,0,0,0
2378.46,11,9,0,0,1,0
9423.57,21,19,0,0,1,1
2093.47,2,39,1,0,1,1
12892.22,10,3,0,0,1,1
1665.71,13,2,0,0,0,0
8944.11,12,15,0,0,0,0
12497.73,6,29,0,1,0,1
9763.87,8,14,1,0,0,1
3611.42,20,38,0,1,1,1
8998.53,7,37,1,0,1,1
12047.94,23,15,1,1,0,1
12396.9,19,30,1,0,1,1
6919.09,7,11,1,1,0,1
7690.33,20,14,1,0,0,0
8620.38,12,22,0,0,1,1
5324.42,2,23,0,0,0,0
14820.29,3,8,0,1,1,1
2769.13,11,16,0,1,0,0
1931.4,15,18,0,1,1,1
9040.35,12,11,0,0,0,0
4661.94,2,1,0,1,1,1
11573.25,14,15,1,0,1,1
11589.51,22,14,1,1,0,1
6111.21,4,0,1,1,0,1
6082.9,16,28,1,1,0,1
5836.32,19,11,0,0,1,1
12125.1,8,40,1,1,1,1
962.03,11,5,0,0,0,0
1995.61,21,25,1,1,0,1
3972.12,22,7,0,1,1,1
5342.3,22,36,0,1,1,1
14343.19,1,23,0,0,0,0
10860.51,2,40,1,0,1,1
2490.55,17,39,1,1,0,1
4652.08,18,38,1,1,1,1
12125.29,14,25,1,0,0,0
14086.48,10,22,1,0,1,1
3086.12,14,16,1,0,0,0
2823.52,22,40,1,1,1,1
4327.69,12,15,1,0,1,1
14427.83,14,32,0,0,1,1
7610.12,9,34,1,0,1,1
7659.74,8,11,0,0,1,1
7626.83,20,31,1,0,1,1
11989.78,21,18,0,1,0,0
9424.4,16,23,0,1,1,1
6242.86,23,13,1,0,0,0
5287.83,2,9,0,1,1,1
14658.68,5,15,0,1,1,1
10112.49,22,33,1,0,1,1
14979.74,20,7,1,1,0,1
9900.12,10,15,1,0,0,0
1154.77,19,32,1,1,1,1
198.8,13,19,1,0,0,0
360.9,10,2,1,1,0,0
13168.77,14,31,0,0,1,1
6148.01,23,32,0,1,0,0
300.43,3,14,1,1,1,1
4990.0,1,2,0,1,1,1
3685.23,17,29,0,1,1,1
1244.44,4,9,1,1,1,1
2992.04,10,10,0,1,1,1
6892.22,5,7,0,1,1,1
4241.29,17,4,1,1,0,1
14769.77,9,34,0,0,0,0
11235.62,16,6,0,0,0,0
4922.39,23,31,0,1,0,0
10576.24,16,15,1,0,0,0
6153.13,3,2,1,1,0,1
7589.0,4,27,1,0,0,1
9931.06,17,24,1,1,1,1
12671.98,4,28,0,1,0,1
482.48,17,2,0,1,1,1
9422.34,21,6,0,0,0,0
12902.43,5,12,1,0,1,1
10733.31,12,9,1,0,0,0
866.59,23,0,0,0,1,0
10660.49,6,34,0,0,0,0
7951.39,1,17,1,1,1,1
2913.13,18,31,0,0,0,0
2915.42,7,1,0,1,0,0
963.0,4,22,0,1,1,1
7331.89,23,23,0,1,0,0
14989.65,9,27,0,1,0,0
9545.99,0,1,0,1,1,1
13667.47,6,18,1,1,0,1
14110.39,23,4,0,0,0,0
1782.38,5,4,0,1,1,1
10228.21,20,0,0,0,1,1
11698.68,14,2,1,1,1,1
2793.43,12,20,1,1,0,1
7414.8,13,17,1,1,1,1
11730.27,1,7,1,0,0,1
10911.57,20,33,1,0,1,1
6926.14,13,20,1,1,1,1
7205.53,22,24,0,0,1,1
2846.83,17,40,0,1,0,0
4369.57,13,16,0,1,0,0
10424.11,0,19,1,1,0,1
53.88,18,19,0,0,1,0
8431.23,6,20,0,0,0,0
3071.48,20,37,0,1,0,0
13190.54,23,40,0,0,0,0
8227.82,1,11,0,1,0,1
3538.92,16,4,0,0,0,0
4792.75,8,15,1,1,1,1
7725.04,9,7,1,1,1,1
6756.57,10,11,1,0,0,0
13127.06,19,25,1,1,0,1
12146.47,6,38,0,0,1,1
5048.63,16,31,1,1,1,1
13139.48,15,37,0,1,1,1
10343.1,0,12,0,1,0,1
2546.04,20,35,1,0,1,1
5173.43,21,22,1,1,0,1
1400.91,9,14,0,1,1,1
13223.51,15,1,0,0,1,1
8333.26,12,4,0,1,0,0
2169.88,7,10,1,0,1,1
2006.9,19,16,1,0,1,1
11849.22,6,25,1,0,1,1
9681.21,23,32,1,1,1,1
3387.11,19,38,0,0,0,0
10267.58,9,28,0,0,1,1
6246.24,5,33,0,1,1,1
389.53,17,33,0,0,1,0
5993.01,0,38,1,1,0,1
5027.35,12,7,1,1,1,1
4586.0,21,5,1,1,0,0
10681.49,8,12,1,1,0,1
11831.69,18,12,1,0,0,1
914.34,19,25,0,0,1,0
10226.28,20,17,0,0,0,0
14691.39,6,10,1,1,0,1
13492.22,8,27,1,0,1,1
2050.36,13,18,1,1,1,1
2080.33,10,33,1,0,0,0
7391.09,14,6,0,1,0,0
2580.82,11,28,0,0,0,0
6223.66,3,40,1,1,1,1
9203.72,3,27,1,1,1,1
8807.15,23,3,1,0,1,1
13832.21,15,21,1,1,0,1
1282.17,22,25,1,1,0,0
3971.33,7,37,0,1,0,0
10664.65,1,27,1,0,0,1
6370.03,10,6,0,0,1,0
6489.27,12,3,1,1,0,1
9454.56,13,17,1,0,0,0
14288.62,20,16,0,1,0,1
3917.55,16,32,0,1,0,0
9954.02,23,22,1,0,1,1
2458.39,6,20,1,1,0,0
12990.3,16,38,1,1,1,1
5377.3,4,8,1,1,1,1
4068.95,8,32,1,0,0,0
7167.89,15,17,1,0,0,0
2156.56,15,3,0,1,0,0
1073.78,22,36,1,1,0,0
5616.53,22,18,0,0,1,1
13410.05,23,36,1,0,1,1
9717.52,14,36,0,1,1,1
9961.73,19,32,0,0,0,0
11929.75,18,27,0,0,0,0
10142.78,15,38,1,0,1,1
14054.18,15,7,0,0,1,1
3812.67,5,5,1,0,0,0
14645.09,17,11,1,0,0,0
6779.35,3,6,1,0,1,1
3056.18,2,38,1,0,0,0
7519.65,8,30,1,1,0,1
11685.69,7,12,0,1,0,0
7991.53,20,18,1,1,1,1
6245.65,6,1,1,1,0,1
1300.18,23,24,1,0,0,0
2245.84,15,3,1,0,1,1
14362.46,9,1,1,1,0,1
2704.39,19,29,1,0,0,0
14842.62,8,26,1,1,1,1
6176.81,22,3,1,1,0,1
5318.84,19,33,1,0,1,1
2493.11,23,38,0,1,1,1
9375.67,2,13,0,0,1,1
2232.8,11,5,1,1,1,1
7607.74,6,37,1,0,1,1
7605.24,8,21,0,0,0,0
3256.43,7,38,1,1,0,0
5654.85,23,9,0,0,0,0
7755.49,9,29,1,1,0,1
14401.57,4,15,1,1,1,1
10344.91,22,33,0,1,0,1
3244.17,17,29,0,0,0,0
5111.18,21,14,0,0,1,0
14502.08,8,34,1,0,0,0
9466.62,4,10,1,0,0,1
2928.9,21,35,1,0,0,0
3160.87,17,8,0,1,0,0
5987.05,11,20,0,0,0,0
8016.28,10,16,1,0,1,1
9649.06,23,8,0,0,0,0
3364.16,21,14,1,1,1,1
1402.79,21,28,0,1,1,1
12722.11,23,40,0,1,1,1
11224.68,10,1,1,1,0,1
13491.81,8,11,1,1,1,1
6641.56,10,27,0,0,0,0
3653.59,21,32,0,1,1,1
13862.34,8,20,1,1,0,1
2707.7,11,3,1,1,1,1
1010.57,23,15,0,0,1,0
1733.26,17,5,1,0,1,1
